16.60000000 0.24757133 -0.46922246E-001 
16.70000000 0.25674646 -0.61737611E-001 
16.80000000 0.26453228 -0.77320801E-001 
16.90000000 0.27088213 -0.93534733E-001 
17.00000000 0.27576295 -0.11024192 
17.10000000 0.27915464 -0.12730577 
17.20000000 0.28104941 -0.14459168 
17.30000000 0.28145094 -0.16196804 
17.40000000 0.28037364 -0.17930703 
17.50000000 0.27784179 -0.19648528 
17.60000000 0.27388875 -0.21338440 
17.70000000 0.26855613 -0.22989142 
17.80000000 0.26189306 -0.24589906 
17.90000000 0.25395549 -0.26130596 
18.00000000 0.24480551 -0.27601686 
18.10000000 0.23451077 -0.28994263 
18.20000000 0.22314395 -0.30300037 
18.30000000 0.21078226 -0.31511337 
18.40000000 0.19750703 -0.32621115 
18.50000000 0.18340335 -0.33622943 
18.60000000 0.16855976 -0.34511014 
18.70000000 0.15306793 -0.35280141 
18.80000000 0.13702246 -0.35925761 
18.90000000 0.12052062 -0.36443940 
19.00000000 0.10366222 -0.36831382 
19.10000000 0.86549325E-001 -0.37085442 
19.20000000 0.69286133E-001 -0.37204143 
19.30000000 0.51978732E-001 -0.37186192 
19.40000000 0.34734885E-001 -0.37031010 
19.50000000 0.17663761E-001 -0.36738754 
19.60000000 0.87562869E-003 -0.36310350 
19.70000000 -0.15518507E-001 -0.35747529 
19.80000000 -0.31407333E-001 -0.35052858 
19.90000000 -0.46679731E-001 -0.34229776 
20.00000000 -0.61225367E-001 -0.33282635 
20.10000000 -0.74935374E-001 -0.32216730 
20.20000000 -0.87703124E-001 -0.31038327 
20.30000000 -0.99425111E-001 -0.29754696 
20.40000000 -0.11000193 -0.28374120 
20.50000000 -0.11933934 -0.26905913 
20.60000000 -0.12734947 -0.25360406 
20.70000000 -0.13395202 -0.23748937 
20.80000000 -0.13907560 -0.22083813 
20.90000000 -0.14265905 -0.20378259 
21.00000000 -0.14465282 -0.18646342 
21.10000000 -0.14502030 -0.16902874 
21.20000000 -0.14373910 -0.15163298 
21.30000000 -0.14080219 -0.13443541 
21.40000000 -0.13621897 -0.11759847 
21.50000000 -0.13001605 -0.10128598 
21.60000000 -0.12223787 -0.85661008E-001 
21.70000000 -0.11294699 -0.70883700E-001 
21.80000000 -0.10222409 -0.57108960E-001 
21.90000000 -0.90167591E-001 -0.44484072E-001 
22.00000000 -0.76892951E-001 -0.33146334E-001 
22.10000000 -0.62531537E-001 -0.23220767E-001 
22.20000000 -0.47229182E-001 -0.14817952E-001 
22.30000000 -0.31144365E-001 -0.80320871E-002 
22.40000000 -0.14446101E-001 -0.29393098E-002 
22.50000000 0.26884350E-002 0.40365739E-003 
22.60000000 0.20076482E-001 0.19604848E-002 
22.70000000 0.37532392E-001 0.17158122E-002 
22.80000000 0.54870391E-001 -0.32459646E-003 
22.90000000 0.71907309E-001 -0.41341203E-002 
23.00000000 0.88465217E-001 -0.96659583E-002 
23.10000000 0.10437391 -0.16854185E-001 
23.20000000 0.11947313 -0.25615146E-001 
23.30000000 0.13361456 -0.35849136E-001 
23.40000000 0.14666347 -0.47442307E-001 
23.50000000 0.15850001 -0.60268740E-001 
23.60000000 0.16902023 -0.74192612E-001 
23.70000000 0.17813664 -0.89070399E-001 
23.80000000 0.18577856 -0.10475306 
23.90000000 0.19189204 -0.12108813 
24.00000000 0.19643962 -0.13792175 
24.10000000 0.19939980 -0.15510044 
24.20000000 0.20076625 -0.17247283 
24.30000000 0.20054698 -0.18989105 
24.40000000 0.19876333 -0.20721207 
24.50000000 0.19544885 -0.22429870 
24.60000000 0.19064820 -0.24102047 
24.70000000 0.18441602 -0.25725431 
24.80000000 0.17681579 -0.27288506 
24.90000000 0.16791875 -0.28780580 
25.00000000 0.15780287 -0.30191806 
25.10000000 0.14655189 -0.31513196 
25.20000000 0.13425441 -0.32736617 
25.30000000 0.12100310 -0.33854784 
25.40000000 0.10689398 -0.34861250 
25.50000000 0.92025759E-001 -0.35750387 
25.60000000 0.76499266E-001 -0.36517367 
25.70000000 0.60416969E-001 -0.37158141 
25.80000000 0.43882539E-001 -0.37669420 
25.90000000 0.27000480E-001 -0.38048654 
26.00000000 0.98758087E-002 -0.38294017 
26.10000000 -0.73862258E-002 -0.38404389 
26.20000000 -0.24680394E-001 -0.38379346 
26.30000000 -0.41901714E-001 -0.38219153 
26.40000000 -0.58945672E-001 -0.37924757 
26.50000000 -0.75708441E-001 -0.37497788 
26.60000000 -0.92087109E-001 -0.36940557 
26.70000000 -0.10797993 -0.36256070 
26.80000000 -0.12328658 -0.35448028 
26.90000000 -0.13790853 -0.34520843 
27.00000000 -0.15174934 -0.33479651 
27.10000000 -0.16471510 -0.32330321 
27.20000000 -0.17671493 -0.31079473 
27.30000000 -0.18766150 -0.29734488 
27.40000000 -0.19747166 -0.28303516 
27.50000000 -0.20606712 -0.26795483 
27.60000000 -0.21337523 -0.25220088 
27.70000000 -0.21932980 -0.23587798 
27.80000000 -0.22387200 -0.21909824 
27.90000000 -0.22695134 -0.20198098 
28.00000000 -0.22852662 -0.18465229 
28.10000000 -0.22856703 -0.16724443 
28.20000000 -0.22705309 -0.14989515 
28.30000000 -0.22397775 -0.13274672 
28.40000000 -0.21934726 -0.11594488 
28.50000000 -0.21318209 -0.99637538E-001 
28.60000000 -0.20551768 -0.83973312E-001 
28.70000000 -0.19640497 -0.69099857E-001 
28.80000000 -0.18591086 -0.55162076E-001 
28.90000000 -0.17411829 -0.42300170E-001 
29.00000000 -0.16112618 -0.30647599E-001 
29.10000000 -0.14704893 -0.20328978E-001 
29.20000000 -0.13201574 -0.11457978E-001 
29.30000000 -0.11616950 -0.41352687E-002 
29.40000000 -0.99665358E-001 0.15534245E-002 
29.50000000 -0.82669024E-001 0.55390872E-002 
29.60000000 -0.65354692E-001 0.77709485E-002 
29.70000000 -0.47902763E-001 0.82177205E-002 
29.80000000 -0.30497338E-001 0.68684938E-002 
29.90000000 -0.13323561E-001 0.37332518E-002 
30.00000000 0.34351063E-002 -0.11570254E-002 
30.10000000 0.19599625E-001 -0.77506771E-002 
30.20000000 0.34998040E-001 -0.15976097E-001 
30.30000000 0.49467999E-001 -0.25742868E-001 
30.40000000 0.62859050E-001 -0.36943255E-001 
30.50000000 0.75034675E-001 -0.49454027E-001 
30.60000000 0.85873993E-001 -0.63138528E-001 
30.70000000 0.95273107E-001 -0.77848949E-001 
30.80000000 0.10314608 -0.93428720E-001 
30.90000000 0.10942551 -0.10971497 
31.00000000 0.11406277 -0.12654095 
31.10000000 0.11702784 -0.14373843 
31.20000000 0.11830886 -0.16113990 
31.30000000 0.11791139 -0.17858067 
31.40000000 0.11585741 -0.19590068 
31.50000000 0.11218417 -0.21294619 
31.60000000 0.10694284 -0.22957114 
31.70000000 0.10019716 -0.24563823 
31.80000000 0.92021909E-001 -0.26101990 
31.90000000 0.82501501E-001 -0.27559892 
32.00000000 0.71728507E-001 -0.28926887 
32.10000000 0.59802272E-001 -0.30193434 
32.20000000 0.46827600E-001 -0.31351106 
32.30000000 0.32913529E-001 -0.32392581 
32.40000000 0.18172212E-001 -0.33311622 
32.50000000 0.27179039E-002 -0.34103051 
32.60000000 -0.13333934E-001 -0.34762711 
32.70000000 -0.29867425E-001 -0.35287428 
32.80000000 -0.46766957E-001 -0.35674968 
32.90000000 -0.63917768E-001 -0.35923988 
33.00000000 -0.81206438E-001 -0.36034001 
33.10000000 -0.98521305E-001 -0.36005321 
33.20000000 -0.11575281 -0.35839032 
33.30000000 -0.13279377 -0.35536948 
33.40000000 -0.14953964 -0.35101575 
33.50000000 -0.16588872 -0.34536089 
33.60000000 -0.18174230 -0.33844301 
33.70000000 -0.19700486 -0.33030645 
33.80000000 -0.21158425 -0.32100151 
33.90000000 -0.22539183 -0.31058440 
34.00000000 -0.23834269 -0.29911706 
34.10000000 -0.25035583 -0.28666711 
34.20000000 -0.26135447 -0.27330780 
34.30000000 -0.27126628 -0.25911795 
34.40000000 -0.28002372 -0.24418189 
34.50000000 -0.28756448 -0.22858945 
34.60000000 -0.29383184 -0.21243582 
34.70000000 -0.29877520 -0.19582153 
34.80000000 -0.30235061 -0.17885225 
34.90000000 -0.30452140 -0.16163859 
35.00000000 -0.30525873 -0.14429587 
35.10000000 -0.30454239 -0.12694370 
35.20000000 -0.30236140 -0.10970558 
35.30000000 -0.29871479 -0.92708262E-001 
35.40000000 -0.29361230 -0.76081107E-001 
35.50000000 -0.28707510 -0.59955215E-001 
35.60000000 -0.27913640 -0.44462451E-001 
35.70000000 -0.26984206 -0.29734323E-001 
35.80000000 -0.25925107 -0.15900699E-001 
35.90000000 -0.24743588 -0.30883927E-002 
36.00000000 -0.23448259 0.85803786E-002 
36.10000000 -0.22049092 0.18989652E-001 
36.20000000 -0.20557402 0.28031456E-001 
36.30000000 -0.18985791 0.35607599E-001 
36.40000000 -0.17348076 0.41631463E-001 
36.50000000 -0.15659182 0.46029771E-001 
36.60000000 -0.13935008 0.48744250E-001 
36.70000000 -0.12192265 0.49733166E-001 
36.80000000 -0.10448279 0.48972645E-001 
36.90000000 -0.87207839E-001 0.46457750E-001 
37.00000000 -0.70276785E-001 0.42203251E-001 
37.10000000 -0.53867783E-001 0.36244044E-001 
37.20000000 -0.38155532E-001 0.28635191E-001 
37.30000000 -0.23308639E-001 0.19451566E-001 
37.40000000 -0.94870248E-002 0.87870792E-002 
37.50000000 0.31605486E-002 -0.32464828E-002 
37.60000000 0.14498759E-001 -0.16521005E-001 
37.70000000 0.24407749E-001 -0.30893920E-001 
37.80000000 0.32784837E-001 -0.46210379E-001 
37.90000000 0.39545870E-001 -0.62305635E-001 
38.00000000 0.44626184E-001 -0.79007592E-001 
38.10000000 0.47981158E-001 -0.96139430E-001 
38.20000000 0.49586371E-001 -0.11352224 
38.30000000 0.49437354E-001 -0.13097758 
38.40000000 0.47548984E-001 -0.14832995 
38.50000000 0.43954553E-001 -0.16540902 
38.60000000 0.38704558E-001 -0.18205168 
38.70000000 0.31865256E-001 -0.19810381 
38.80000000 0.23517063E-001 -0.21342175 
38.90000000 0.13752823E-001 -0.22787352 
39.00000000 0.26760295E-002 -0.24133970 
39.10000000 -0.96009803E-002 -0.25371407 
39.20000000 -0.22958786E-001 -0.26490396 
39.30000000 -0.37272585E-001 -0.27483036 
39.40000000 -0.52413794E-001 -0.28342785 
39.50000000 -0.68251525E-001 -0.29064429 
39.60000000 -0.84653936E-001 -0.29644045 
39.70000000 -0.10148943 -0.30078945 
39.80000000 -0.11862769 -0.30367614 
39.90000000 -0.13594061 -0.30509642 
40.00000000 -0.15330306 -0.30505654 
40.10000000 -0.17059348 -0.30357237 
40.20000000 -0.18769445 -0.30066868 
40.30000000 -0.20449305 -0.29637845 
40.40000000 -0.22088119 -0.29074221 
40.50000000 -0.23675586 -0.28380742 
40.60000000 -0.25201928 -0.27562794 
40.70000000 -0.26657903 -0.26626343 
40.80000000 -0.28034812 -0.25577897 
40.90000000 -0.29324509 -0.24424463 
41.00000000 -0.30519400 -0.23173509 
41.10000000 -0.31612451 -0.21832936 
41.20000000 -0.32597194 -0.20411048 
41.30000000 -0.33467730 -0.18916533 
41.40000000 -0.34218745 -0.17358440 
41.50000000 -0.34845515 -0.15746160 
41.60000000 -0.35343927 -0.14089413 
41.70000000 -0.35710497 -0.12398227 
41.80000000 -0.35942393 -0.10682923 
41.90000000 -0.36037464 -0.89540935E-001 
42.00000000 -0.35994271 -0.72225844E-001 
42.10000000 -0.35812123 -0.54994645E-001 
42.20000000 -0.35491117 -0.37959959E-001 
42.30000000 -0.35032179 -0.21235958E-001 
42.40000000 -0.34437109 -0.49379125E-002 
42.50000000 -0.33708623 0.10818349E-001 
42.60000000 -0.32850399 0.25917074E-001 
42.70000000 -0.31867120 0.40243321E-001 
42.80000000 -0.30764509 0.53683808E-001 
42.90000000 -0.29549363 0.66127863E-001 
43.00000000 -0.28229576 0.77468500E-001 
43.10000000 -0.26814153 0.87603588E-001 
43.20000000 -0.25313207 0.96437126E-001 
43.30000000 -0.23737947 0.10388060 
43.40000000 -0.22100638 0.10985441 
43.50000000 -0.20414550 0.11428933 
43.60000000 -0.18693881 0.11712794 
43.70000000 -0.16953653 0.11832615 
43.80000000 -0.15209584 0.11785445 
43.90000000 -0.13477943 0.11569927 
44.00000000 -0.11775370 0.11186396 
44.10000000 -0.10118680 0.10636974 
44.20000000 -0.85246482E-001 0.99256235E-001 
44.30000000 -0.70097788E-001 0.90581824E-001 
44.40000000 -0.55900624E-001 0.80423573E-001 
44.50000000 -0.42807318E-001 0.68876836E-001 
44.60000000 -0.30960185E-001 0.56054468E-001 
44.70000000 -0.20489189E-001 0.42085656E-001 
44.80000000 -0.11509764E-001 0.27114380E-001 
44.90000000 -0.41208663E-002 0.11297539E-001 
45.00000000 0.15966805E-002 -0.51972286E-002 
45.10000000 0.55815027E-002 -0.22193968E-001 
45.20000000 0.77926043E-002 -0.39511008E-001 
45.30000000 0.82098866E-002 -0.56963670E-001 
45.40000000 0.68342458E-002 -0.74367013E-001 
45.50000000 0.36872539E-002 -0.91538532E-001 
45.60000000 -0.11895576E-002 -0.10830074 
45.70000000 -0.77357778E-002 -0.12448359 
45.80000000 -0.15873514E-001 -0.13992661 
45.90000000 -0.25509053E-001 -0.15448080 
46.00000000 -0.36534731E-001 -0.16801024 
46.10000000 -0.48830935E-001 -0.18039328 
46.20000000 -0.62268197E-001 -0.19152348 
46.30000000 -0.76709302E-001 -0.20131018 
46.40000000 -0.92011357E-001 -0.20967877 
46.50000000 -0.10802780 -0.21657066 
46.60000000 -0.12461025 -0.22194301 
46.70000000 -0.14161028 -0.22576824 
46.80000000 -0.15888093 -0.22803336 
46.90000000 -0.17627810 -0.22873913 
47.00000000 -0.19366175 -0.22789917 
47.10000000 -0.21089687 -0.22553898 
47.20000000 -0.22785432 -0.22169487 
47.30000000 -0.24441148 -0.21641300 
47.40000000 -0.26045271 -0.20974831 
47.50000000 -0.27586973 -0.20176356 
47.60000000 -0.29056184 -0.19252840 
47.70000000 -0.30443606 -0.18211851 
47.80000000 -0.31740717 -0.17061480 
47.90000000 -0.32939764 -0.15810265 
48.00000000 -0.34033765 -0.14467132 
48.10000000 -0.35016490 -0.13041333 
48.20000000 -0.35882452 -0.11542393 
48.30000000 -0.36626892 -0.99800722E-001 
48.40000000 -0.37245769 -0.83643200E-001 
48.50000000 -0.37735745 -0.67052460E-001 
48.60000000 -0.38094173 -0.50130885E-001 
48.70000000 -0.38319097 -0.32981893E-001 
48.80000000 -0.38409242 -0.15709695E-001 
48.90000000 -0.38364014 0.15809250E-002 
49.00000000 -0.38183505 0.18784830E-001 
49.10000000 -0.37868498 0.35796749E-001 
49.20000000 -0.37420478 0.52511522E-001 
49.30000000 -0.36841645 0.68824360E-001 
49.40000000 -0.36134931 0.84631150E-001 
49.50000000 -0.35304015 0.99828794E-001 
49.60000000 -0.34353349 0.11431562 
49.70000000 -0.33288172 0.12799182 
49.80000000 -0.32114536 0.14076002 
49.90000000 -0.30839321 0.15252585 
50.00000000 -0.29470250 0.16319865 
50.10000000 -0.28015899 0.17269223 
50.20000000 -0.26485704 0.18092575 
50.30000000 -0.24889949 0.18782458 
50.40000000 -0.23239760 0.19332140 
50.50000000 -0.21547068 0.19735716 
50.60000000 -0.19824571 0.19988226 
50.70000000 -0.18085674 0.20085767 
50.80000000 -0.16344411 0.20025602 
50.90000000 -0.14615351 0.19806278 
51.00000000 -0.12913480 0.19427723 
51.10000000 -0.11254063 0.18891350 
51.20000000 -0.96524904E-001 0.18200128 
51.30000000 -0.81240996E-001 0.17358652 
51.40000000 -0.66839847E-001 0.16373185 
51.50000000 -0.53467907E-001 0.15251668 
51.60000000 -0.41264978E-001 0.14003709 
51.70000000 -0.30362021E-001 0.12640540 
51.80000000 -0.20878956E-001 0.11174930 
51.90000000 -0.12922542E-001 0.96210774E-001 
52.00000000 -0.65843833E-002 0.79944552E-001 
52.10000000 -0.19391273E-002 0.63116318E-001 
52.20000000 0.95706914E-003 0.45900582E-001 
52.30000000 0.20677671E-002 0.28478313E-001 
52.40000000 0.13771083E-002 0.11034368E-001 
52.50000000 -0.11097178E-002 -0.62451980E-002 
52.60000000 -0.53664246E-002 -0.23175894E-001 
52.70000000 -0.11346003E-001 -0.39577525E-001 
52.80000000 -0.18981511E-001 -0.55276842E-001 
52.90000000 -0.28187251E-001 -0.70110014E-001 
53.00000000 -0.38860293E-001 -0.83924877E-001 
53.10000000 -0.50882309E-001 -0.96582899E-001 
53.20000000 -0.64121627E-001 -0.10796081 
53.30000000 -0.78435476E-001 -0.11795187 
53.40000000 -0.93672322E-001 -0.12646681 
53.50000000 -0.10967425 -0.13343432 
53.60000000 -0.12627930 -0.13880127 
53.70000000 -0.14332376 -0.14253251 
53.80000000 -0.16064428 -0.14461046 
53.90000000 -0.17807984 -0.14503435 
54.00000000 -0.19547350 -0.14381934 
54.10000000 -0.21267393 -0.14099534 
54.20000000 -0.22953674 -0.13660584 
54.30000000 -0.24592553 -0.13070658 
54.40000000 -0.26171273 -0.12336419 
54.50000000 -0.27678025 -0.11465486 
54.60000000 -0.29101990 -0.10466298 
54.70000000 -0.30433362 -0.93479868E-001 
54.80000000 -0.31663365 -0.81202590E-001 
54.90000000 -0.32784241 -0.67932807E-001 
55.00000000 -0.33789246 -0.53775759E-001 
55.10000000 -0.34672618 -0.38839340E-001 
55.20000000 -0.35429558 -0.23233269E-001 
55.30000000 -0.36056192 -0.70683655E-002 
55.40000000 -0.36549536 0.95440833E-002 
55.50000000 -0.36907463 0.26492866E-001 
55.60000000 -0.37128665 0.43667310E-001 
55.70000000 -0.37212616 0.60957677E-001 
55.80000000 -0.37159546 0.78255491E-001 
55.90000000 -0.36970409 0.95453828E-001 
56.00000000 -0.36646853 0.11244756 
56.10000000 -0.36191206 0.12913355 
56.20000000 -0.35606452 0.14541090 
56.30000000 -0.34896219 0.16118110 
56.40000000 -0.34064768 0.17634821 
56.50000000 -0.33116986 0.19081915 
56.60000000 -0.32058384 0.20450382 
56.70000000 -0.30895089 0.21731544 
56.80000000 -0.29633852 0.22917084 
56.90000000 -0.28282043 0.23999077 
57.00000000 -0.26847655 0.24970031 
57.10000000 -0.25339301 0.25822933 
57.20000000 -0.23766214 0.26551300 
57.30000000 -0.22138236 0.27149233 
57.40000000 -0.20465814 0.27611482 
57.50000000 -0.18759974 0.27933516 
57.60000000 -0.17032299 0.28111592 
57.70000000 -0.15294891 0.28142834 
57.80000000 -0.13560327 0.28025318 
57.90000000 -0.11841594 0.27758148 
58.00000000 -0.10152020 0.27341542 
58.10000000 -0.85051802E-001 0.26776907 
58.20000000 -0.69147965E-001 0.26066918 
58.30000000 -0.53946135E-001 0.25215581 
58.40000000 -0.39582626E-001 0.24228286 
58.50000000 -0.26191100E-001 0.23111848 
58.60000000 -0.13900910E-001 0.21874531 
58.70000000 -0.28353281E-002 0.20526042 
58.80000000 0.68903047E-002 0.19077512 
58.90000000 0.15170480E-001 0.17541442 
59.00000000 0.21911424E-001 0.15931622 
59.10000000 0.27032941E-001 0.14263016 
59.20000000 0.30470165E-001 0.12551628 
59.30000000 0.32175137E-001 0.10814319 
59.40000000 0.32118165E-001 0.90686164E-001 
59.50000000 0.30288904E-001 0.73324814E-001 
59.60000000 0.26697116E-001 0.56240696E-001 
59.70000000 0.21373059E-001 0.39614694E-001 
59.80000000 0.14367478E-001 0.23624356E-001 
59.90000000 0.57511929E-002 0.84412139E-002 
60.00000000 -0.43857345E-002 -0.57718227E-002 
60.10000000 -0.15935226E-001 -0.18862937E-001 
60.20000000 -0.28772784E-001 -0.30693662E-001 
60.30000000 -0.42759407E-001 -0.41140859E-001 
60.40000000 -0.57743777E-001 -0.50098377E-001 
60.50000000 -0.73564652E-001 -0.57478340E-001 
60.60000000 -0.90053384E-001 -0.63212046E-001 
60.70000000 -0.10703650 -0.67250461E-001 
60.80000000 -0.12433829 -0.69564329E-001 
60.90000000 -0.14178327 -0.70143892E-001 
61.00000000 -0.15919854 -0.68998272E-001 
61.10000000 -0.17641599 -0.66154551E-001 
61.20000000 -0.19327419 -0.61656585E-001 
61.30000000 -0.20962006 -0.55563627E-001 
61.40000000 -0.22531033 -0.47948782E-001 
61.50000000 -0.24021263 -0.38897380E-001 
61.60000000 -0.25420634 -0.28505289E-001 
61.70000000 -0.26718320 -0.16877230E-001 
61.80000000 -0.27904765 -0.41251226E-002 
